Weight (kg),Age,Height (cm),Size
64,25,175.26,L
61,25,172.72,L
65,25,165.1,L
61,25,170.18,L
58,25,162.56,L
63,25,170.18,L
68,25,172.72,L
69,25,180.34,L
65,25,162.56,L
63,25,172.72,L
56,25,165.1,L
68,25,170.18,L
70,25,172.72,L
65,25,172.72,L
63,25,165.1,L
54,25,172.72,L
61,25,154.94,L
58,25,160.02,L
63,25,162.56,L
61,25,152.4,L
58,25,170.18,L
58,25,167.64,L
61,25,162.56,L
68,25,167.64,L
65,25,165.1,L
58,25,157.48,L
61,25,157.48,L
63,25,165.1,L
56,25,162.56,L
63,25,160.02,L
70,25,172.72,L
61,25,160.02,L
61,25,175.26,L
61,25,162.56,L
70,25,175.26,L
63,25,170.18,L
61,25,162.56,L
65,25,162.56,L
61,25,152.4,L
68,25,172.72,L
58,25,167.64,L
58,25,162.56,L
68,25,175.26,L
58,25,162.56,L
65,25,170.18,L
63,25,177.8,L
74,25,172.72,L
50,25,160.02,L
65,25,167.64,L
61,25,165.1,L
58,25,167.64,L
65,25,167.64,L
63,25,170.18,L
68,25,165.1,L
63,25,160.02,L
64,25,172.72,L
65,25,167.64,L
65,25,167.64,L
72,25,172.72,L
56,25,160.02,L
65,25,157.48,L
72,25,162.56,L
63,25,154.94,L
63,25,177.8,L
47,25,157.48,L
61,25,165.1,L
55,25,165.1,L
61,25,165.1,L
52,25,177.8,L
71,25,160.02,L
63,25,162.56,L
65,25,172.72,L
57,25,175.26,L
55,25,165.1,L
58,25,160.02,L
70,25,165.1,L
65,25,175.26,L
63,25,162.56,L
63,25,167.64,L
61,25,167.64,L
63,25,175.26,L
63,25,180.34,L
68,25,170.18,L
58,25,172.72,L
61,25,160.02,L
58,25,160.02,L
61,25,170.18,L
67,25,167.64,L
56,25,172.72,L
58,25,172.72,L
56,25,165.1,L
65,25,170.18,L
63,25,165.1,L
65,25,167.64,L
63,25,162.56,L
61,25,167.64,L
56,25,162.56,L
68,25,170.18,L
61,25,162.56,L
63,25,172.72,L
74,25,172.72,L
63,25,177.8,L
58,25,162.56,L
65,25,167.64,L
65,25,180.34,L
58,25,162.56,L
69,25,180.34,L
68,25,165.1,L
56,25,165.1,L
61,25,170.18,L
63,25,172.72,L
55,25,160.02,L
63,25,172.72,L
68,25,160.02,L
65,25,162.56,L
64,25,175.26,L
49,25,149.86,L
62,25,167.64,L
70,25,170.18,L
63,25,162.56,L
52,25,162.56,L
58,25,172.72,L
68,25,180.34,L
63,25,165.1,L
63,25,177.8,L
61,25,157.48,L
61,25,165.1,L
63,25,160.02,L
67,25,170.18,L
63,25,162.56,L
73,25,185.42,L
63,25,172.72,L
61,25,162.56,L
56,25,167.64,L
58,25,165.1,L
58,25,157.48,L
65,25,165.1,L
63,25,177.8,L
68,25,175.26,L
64,25,175.26,L
65,25,167.64,L
63,25,177.8,L
61,25,165.1,L
63,25,177.8,L
49,25,165.1,L
64,25,175.26,L
61,25,167.64,L
65,25,167.64,L
58,25,170.18,L
65,25,167.64,L
65,25,167.64,L
65,25,177.8,L
58,25,160.02,L
67,25,162.56,L
65,25,165.1,L
68,25,172.72,L
63,25,172.72,L
72,25,165.1,L
63,25,167.64,L
65,25,167.64,L
72,25,167.64,L
61,25,165.1,L
61,25,165.1,L
62,25,170.18,L
63,25,160.02,L
68,25,165.1,L
63,25,160.02,L
61,25,170.18,L
61,25,162.56,L
65,25,165.1,L
61,25,162.56,L
63,25,177.8,L
61,25,167.64,L
64,25,175.26,L
61,25,165.1,L
65,25,167.64,L
58,25,157.48,L
68,25,180.34,L
70,25,167.64,L
65,25,154.94,L
67,25,165.1,L
63,25,177.8,L
61,25,165.1,L
61,25,162.56,L
70,25,165.1,L
63,25,177.8,L
65,25,167.64,L
65,25,167.64,L
65,25,167.64,L
61,25,160.02,L
65,25,167.64,L
54,25,157.48,L
65,25,162.56,L
65,25,167.64,L
67,25,170.18,L
61,25,160.02,L
63,25,177.8,L
61,25,167.64,L
63,25,165.1,L
65,25,157.48,L
63,25,167.64,L
63,25,167.64,L
61,25,165.1,L
61,25,160.02,L
56,25,160.02,L
61,25,160.02,L
63,25,175.26,L
63,25,157.48,L
61,25,175.26,L
63,25,167.64,L
68,25,165.1,L
70,25,172.72,L
63,25,162.56,L
63,25,172.72,L
63,25,170.18,L
65,25,160.02,L
58,25,165.1,L
63,25,167.64,L
68,25,175.26,L
72,25,182.88,L
73,25,165.1,L
65,25,157.48,L
58,25,167.64,L
61,25,162.56,L
70,25,167.64,L
68,25,167.64,L
65,25,167.64,L
64,25,175.26,L
65,25,167.64,L
70,25,182.88,L
72,25,170.18,L
65,25,167.64,L
61,25,160.02,L
65,25,170.18,L
61,25,167.64,L
70,25,167.64,L
65,25,170.18,L
79,25,180.34,L
58,25,160.02,L
63,25,177.8,L
63,25,157.48,L
68,25,165.1,L
68,25,157.48,L
61,25,167.64,L
68,25,165.1,L
63,25,167.64,L
63,25,165.1,L
64,26,165.1,L
70,26,154.94,L
65,26,172.72,L
65,26,175.26,L
68,26,162.56,L
61,26,157.48,L
59,26,162.56,L
68,26,165.1,L
63,26,165.1,L
68,26,170.18,L
63,26,157.48,L
58,26,172.72,L
65,26,167.64,L
65,26,177.8,L
61,26,165.1,L
58,26,160.02,L
65,26,177.8,L
68,26,177.8,L
63,26,165.1,L
61,26,165.1,L
56,26,162.56,L
63,26,165.1,L
61,26,162.56,L
61,26,160.02,L
58,26,165.1,L
63,26,167.64,L
63,26,162.56,L
64,26,165.1,L
68,26,175.26,L
61,26,175.26,L
63,26,157.48,L
49,26,162.56,L
58,26,170.18,L
66,26,165.1,L
63,26,170.18,L
64,26,165.1,L
58,26,152.4,L
61,26,175.26,L
67,26,175.26,L
72,26,167.64,L
58,26,170.18,L
68,26,177.8,L
63,26,165.1,L
65,26,170.18,L
70,26,167.64,L
65,26,170.18,L
56,26,162.56,L
63,26,165.1,L
56,26,154.94,L
61,26,165.1,L
56,26,160.02,L
68,26,175.26,L
58,26,170.18,L
63,26,175.26,L
63,26,165.1,L
68,26,172.72,L
61,26,165.1,L
65,26,172.72,L
61,26,170.18,L
65,26,167.64,L
61,26,160.02,L
63,26,177.8,L
61,26,167.64,L
58,26,157.48,L
58,26,160.02,L
68,26,167.64,L
63,26,177.8,L
65,26,172.72,L
61,26,170.18,L
63,26,170.18,L
52,26,154.94,L
57,26,160.02,L
63,26,162.56,L
63,26,170.18,L
65,26,167.64,L
69,26,165.1,L
68,26,175.26,L
68,26,177.8,L
68,26,175.26,L
63,26,157.48,L
58,26,172.72,L
56,26,170.18,L
56,26,162.56,L
61,26,160.02,L
55,26,170.18,L
58,26,165.1,L
61,26,162.56,L
61,26,160.02,L
68,26,175.26,L
70,26,170.18,L
68,26,172.72,L
68,26,175.26,L
61,26,165.1,L
65,26,170.18,L
56,26,162.56,L
62,26,170.18,L
57,26,160.02,L
65,26,162.56,L
52,26,160.02,L
65,26,172.72,L
65,26,172.72,L
64,26,175.26,L
58,26,167.64,L
58,26,154.94,L
77,26,162.56,L
54,26,162.56,L
70,26,170.18,L
58,26,170.18,L
63,26,167.64,L
63,26,165.1,L
61,26,154.94,L
58,26,167.64,L
56,26,152.4,L
65,26,167.64,L
54,26,167.64,L
61,26,170.18,L
65,26,170.18,L
65,26,172.72,L
58,26,170.18,L
61,26,157.48,L
70,26,185.42,L
65,26,167.64,L
65,26,165.1,L
49,26,170.18,L
70,26,177.8,L
70,26,182.88,L
58,26,170.18,L
47,26,165.1,L
72,26,167.64,L
65,26,172.72,L
63,26,167.64,L
63,26,185.42,L
63,26,160.02,L
72,26,165.1,L
68,26,160.02,L
65,26,172.72,L
65,26,162.56,L
61,26,172.72,L
56,26,162.56,L
58,26,160.02,L
58,26,172.72,L
58,26,160.02,L
68,26,160.02,L
56,26,162.56,L
63,26,162.56,L
58,26,170.18,L
68,26,175.26,L
56,26,160.02,L
58,26,170.18,L
65,26,167.64,L
64,26,167.64,L
58,26,167.64,L
61,26,165.1,L
65,26,157.48,L
57,26,162.56,L
61,26,157.48,L
63,26,162.56,L
65,26,160.02,L
65,26,180.34,L
63,26,172.72,L
58,26,170.18,L
63,26,177.8,L
58,26,172.72,L
65,26,175.26,L
65,26,162.56,L
72,26,165.1,L
65,26,172.72,L
54,26,165.1,L
68,26,170.18,L
61,26,165.1,L
57,26,162.56,L
68,26,177.8,L
56,26,165.1,L
58,26,162.56,L
65,26,167.64,L
61,26,167.64,L
61,26,165.1,L
61,26,162.56,L
61,26,165.1,L
61,26,167.64,L
61,26,165.1,L
64,26,167.64,L
62,26,170.18,L
68,26,172.72,L
61,26,175.26,L
61,26,177.8,L
65,26,167.64,L
63,26,180.34,L
58,26,165.1,L
65,26,170.18,L
60,26,162.56,L
69,26,177.8,L
65,26,172.72,L
59,26,175.26,L
63,26,162.56,L
65,26,177.8,L
63,26,170.18,L
57,26,157.48,L
65,26,175.26,L
64,26,167.64,L
58,26,170.18,L
63,26,165.1,L
61,26,162.56,L
70,26,182.88,L
70,26,170.18,L
64,26,167.64,L
65,26,177.8,L
65,26,162.56,L
70,26,170.18,L
68,26,162.56,L
65,26,167.64,L
61,26,165.1,L
65,26,177.8,L
65,26,167.64,L
68,26,165.1,L
68,26,177.8,L
63,26,162.56,L
65,26,170.18,L
68,26,165.1,L
63,26,170.18,L
68,26,177.8,L
68,26,157.48,L
65,26,165.1,L
65,26,162.56,L
56,26,152.4,L
70,26,180.34,L
63,26,170.18,L
58,26,160.02,L
65,26,170.18,L
77,26,160.02,L
63,26,172.72,L
61,26,175.26,L
63,26,157.48,L
72,26,160.02,L
63,26,162.56,L
63,26,167.64,L
61,26,160.02,L
59,26,162.56,L
58,26,170.18,L
61,26,165.1,L
65,26,172.72,L
65,26,177.8,L
72,26,170.18,L
65,26,162.56,L
65,26,172.72,L
63,26,160.02,L
58,26,170.18,L
58,26,157.48,L
58,26,160.02,L
63,26,170.18,L
58,26,165.1,L
68,26,165.1,L
65,26,175.26,L
65,26,165.1,L
63,26,175.26,L
58,26,167.64,L
68,26,170.18,L
63,26,170.18,L
58,26,162.56,L
63,26,162.56,L
72,26,172.72,L
65,26,162.56,L
70,26,170.18,L
62,26,167.64,L
63,26,175.26,L
58,26,175.26,L
58,26,167.64,L
65,26,162.56,L
63,26,162.56,L
65,26,165.1,L
65,26,175.26,L
65,26,175.26,L
65,26,177.8,L
65,26,175.26,L
68,26,170.18,L
68,26,172.72,L
58,26,162.56,L
65,26,162.56,L
63,26,172.72,L
68,26,175.26,L
70,26,165.1,L
65,26,170.18,L
61,26,160.02,L
65,26,172.72,L
65,26,170.18,L
63,26,177.8,L
65,26,172.72,L
63,26,172.72,L
67,26,175.26,L
63,26,157.48,L
65,26,172.72,L
63,26,157.48,L
61,26,167.64,L
70,26,182.88,L
58,26,167.64,L
65,26,162.56,L
65,26,154.94,L
63,26,172.72,L
70,26,162.56,L
57,26,160.02,L
58,26,172.72,L
56,26,165.1,L
65,26,170.18,L
58,26,170.18,L
52,26,154.94,L
65,26,177.8,L
58,26,165.1,L
65,26,165.1,L
70,26,175.26,L
65,26,165.1,L
65,26,172.72,L
72,26,172.72,L
58,26,162.56,L
65,26,172.72,L
62,26,170.18,L
59,26,170.18,L
61,26,165.1,L
65,26,172.72,L
61,26,162.56,L
63,26,157.48,L
65,26,170.18,L
70,26,177.8,L
68,26,167.64,L
58,26,170.18,L
68,26,165.1,L
68,26,170.18,L
58,26,165.1,L
61,26,154.94,L
65,26,180.34,L
58,26,165.1,L
70,26,175.26,L
65,26,172.72,L
58,26,165.1,L
77,26,177.8,L
65,26,167.64,L
62,26,165.1,L
63,26,172.72,L
61,26,165.1,L
63,26,167.64,L
65,26,172.72,L
72,26,167.64,L
65,26,172.72,L
61,26,165.1,L
58,26,160.02,L
65,26,172.72,L
63,26,167.64,L
63,26,165.1,L
63,26,162.56,L
63,26,165.1,L
58,26,170.18,L
72,26,167.64,L
68,26,182.88,L
55,26,170.18,L
58,26,170.18,L
63,26,167.64,L
68,26,175.26,L
61,26,162.56,L
63,26,162.56,L
68,26,177.8,L
70,26,170.18,L
63,26,167.64,L
69,26,172.72,L
63,26,165.1,L
70,26,175.26,L
70,26,170.18,L
65,26,177.8,L
65,26,165.1,L
63,26,177.8,L
56,26,177.8,L
65,26,170.18,L
58,26,162.56,L
61,26,160.02,L
58,26,170.18,L
63,26,175.26,L
58,26,157.48,L
56,26,157.48,L
68,26,167.64,L
65,26,172.72,L
58,26,162.56,L
65,26,165.1,L
58,26,165.1,L
65,26,167.64,L
61,26,170.18,L
63,26,162.56,L
68,26,170.18,L
63,26,175.26,L
70,26,175.26,L
65,26,177.8,L
65,26,172.72,L
65,26,175.26,L
65,26,177.8,L
68,26,162.56,L
56,26,152.4,L
61,26,170.18,L
63,26,172.72,L
54,26,157.48,L
58,26,170.18,L
61,26,157.48,L
61,26,162.56,L
58,26,170.18,L
65,26,177.8,L
68,26,177.8,L
61,26,180.34,L
68,26,175.26,L
61,26,172.72,L
56,26,165.1,L
64,26,165.1,L
65,26,172.72,L
57,26,154.94,L
63,26,160.02,L
68,26,165.1,L
68,26,177.8,L
58,26,160.02,L
65,26,172.72,L
45,26,162.56,L
63,26,165.1,L
64,26,167.64,L
65,26,162.56,L
63,26,152.4,L
68,26,162.56,L
61,26,165.1,L
56,26,165.1,L
58,26,167.64,L
58,26,170.18,L
63,26,172.72,L
63,26,162.56,L
58,26,177.8,L
65,26,172.72,L
63,26,170.18,L
58,26,160.02,L
58,26,165.1,L
65,26,160.02,L
63,26,170.18,L
63,26,170.18,L
59,26,167.64,L
58,26,167.64,L
61,26,172.72,L
57,26,160.02,L
61,26,167.64,L
62,26,165.1,L
65,26,177.8,L
68,26,167.64,L
72,26,172.72,L
58,26,170.18,L
58,26,162.56,L
65,26,172.72,L
63,26,175.26,L
54,26,157.48,L
68,26,160.02,L
68,26,175.26,L
61,26,172.72,L
58,26,157.48,L
65,26,162.56,L
68,26,177.8,L
72,26,167.64,L
58,26,170.18,L
65,26,172.72,L
59,26,162.56,L
57,26,165.1,L
70,26,175.26,L
64,26,167.64,L
63,26,162.56,L
72,26,170.18,L
58,26,160.02,L
65,26,162.56,L
63,26,165.1,L
68,26,162.56,L
62,26,175.26,L
63,26,165.1,L
61,26,162.56,L
61,26,162.56,L
74,26,165.1,L
58,26,172.72,L
68,26,162.56,L
61,26,170.18,L
63,26,157.48,L
63,26,162.56,L
64,26,167.64,L
68,26,162.56,L
65,26,172.72,L
63,26,162.56,L
62,26,170.18,L
58,26,170.18,L
70,26,170.18,L
61,26,162.56,L
68,26,170.18,L
64,26,167.64,L
58,26,170.18,L
65,26,170.18,L
64,26,180.34,L
61,26,162.56,L
65,26,167.64,L
57,26,157.48,L
64,26,152.4,L
61,26,152.4,L
65,26,172.72,L
68,26,162.56,L
65,26,182.88,L
61,26,165.1,L
68,26,165.1,L
63,26,167.64,L
61,26,170.18,L
63,26,177.8,L
58,26,165.1,L
65,26,165.1,L
65,26,170.18,L
63,26,175.26,L
63,26,170.18,L
65,26,172.72,L
63,26,170.18,L
63,26,167.64,L
63,26,170.18,L
58,26,165.1,L
65,26,167.64,L
58,26,157.48,L
65,26,167.64,L
65,26,160.02,L
61,26,162.56,L
65,26,165.1,L
63,26,172.72,L
68,26,167.64,L
58,26,162.56,L
54,26,157.48,L
58,26,162.56,L
63,26,167.64,L
61,26,175.26,L
68,26,172.72,L
68,26,170.18,L
68,26,177.8,L
68,26,177.8,L
63,26,162.56,L
68,26,162.56,L
61,26,160.02,L
58,26,170.18,L
63,26,162.56,L
63,26,165.1,L
63,26,175.26,L
65,26,172.72,L
68,26,180.34,L
62,26,170.18,L
58,26,157.48,L
60,26,162.56,L
70,26,182.88,L
72,26,165.1,L
65,26,162.56,L
64,26,165.1,L
68,26,170.18,L
65,26,162.56,L
65,26,172.72,L
68,26,165.1,L
61,26,157.48,L
65,26,172.72,L
70,26,170.18,L
68,26,167.64,L
64,26,172.72,L
65,26,177.8,L
63,26,180.34,L
59,26,162.56,L
65,26,167.64,L
68,26,177.8,L
63,26,172.72,L
63,26,170.18,L
61,26,170.18,L
58,26,170.18,L
65,26,175.26,L
61,26,160.02,L
65,26,172.72,L
65,26,167.64,L
62,26,160.02,L
63,26,170.18,L
63,26,165.1,L
61,26,167.64,L
64,26,165.1,L
64,26,167.64,L
68,26,165.1,L
61,26,160.02,L
61,26,162.56,L
65,26,167.64,L
66,26,175.26,L
58,26,162.56,L
65,26,177.8,L
65,26,177.8,L
60,26,160.02,L
58,26,162.56,L
81,26,177.8,L
72,26,162.56,L
54,26,157.48,L
65,26,167.64,L
55,26,170.18,L
58,26,170.18,L
65,26,165.1,L
63,26,175.26,L
56,26,167.64,L
63,26,165.1,L
65,26,162.56,L
72,26,167.64,L
54,26,154.94,L
63,26,172.72,L
60,26,162.56,L
65,27,175.26,L
65,27,172.72,L
65,27,170.18,L
79,27,177.8,L
61,27,162.56,L
58,27,160.02,L
63,27,172.72,L
63,27,162.56,L
57,27,170.18,L
61,27,162.56,L
65,27,157.48,L
61,27,167.64,L
65,27,177.8,L
63,27,172.72,L
63,27,167.64,L
63,27,160.02,L
63,27,147.32,L
63,27,165.1,L
62,27,157.48,L
56,27,157.48,L
64,27,162.56,L
66,27,157.48,L
65,27,172.72,L
63,27,175.26,L
68,27,177.8,L
61,27,177.8,L
58,27,170.18,L
63,27,167.64,L
58,27,160.02,L
56,27,167.64,L
65,27,162.56,L
63,27,165.1,L
63,27,162.56,L
65,27,160.02,L
61,27,167.64,L
68,27,180.34,L
72,27,162.56,L
61,27,177.8,L
59,27,157.48,L
63,27,160.02,L
66,27,167.64,L
61,27,167.64,L
58,27,160.02,L
63,27,175.26,L
63,27,162.56,L
61,27,172.72,L
66,27,180.34,L
61,27,160.02,L
56,27,165.1,L
61,27,172.72,L
68,27,172.72,L
63,27,170.18,L
56,27,165.1,L
65,27,175.26,L
63,27,167.64,L
58,27,172.72,L
58,27,152.4,L
68,27,180.34,L
62,27,170.18,L
70,27,165.1,L
61,27,170.18,L
62,27,165.1,L
61,27,170.18,L
65,27,170.18,L
70,27,172.72,L
70,27,162.56,L
56,27,157.48,L
68,27,180.34,L
63,27,172.72,L
54,27,160.02,L
61,27,157.48,L
61,27,172.72,L
70,27,180.34,L
61,27,162.56,L
61,27,165.1,L
63,27,170.18,L
61,27,165.1,L
61,27,162.56,L
68,27,165.1,L
65,27,170.18,L
68,27,160.02,L
63,27,170.18,L
63,27,175.26,L
68,27,162.56,L
61,27,177.8,L
58,27,152.4,L
63,27,154.94,L
61,27,165.1,L
68,27,170.18,L
53,27,157.48,L
53,27,160.02,L
65,27,167.64,L
63,27,167.64,L
63,27,170.18,L
67,27,165.1,L
68,27,177.8,L
65,27,167.64,L
56,27,162.56,L
58,27,162.56,L
60,27,162.56,L
63,27,162.56,L
68,27,172.72,L
68,27,162.56,L
58,27,167.64,L
63,27,167.64,L
61,27,175.26,L
63,27,162.56,L
65,27,165.1,L
63,27,165.1,L
61,27,167.64,L
70,27,162.56,L
58,27,165.1,L
61,27,162.56,L
67,27,172.72,L
63,27,175.26,L
61,27,170.18,L
70,27,170.18,L
62,27,162.56,L
61,27,170.18,L
61,27,162.56,L
63,27,170.18,L
70,27,172.72,L
61,27,167.64,L
68,27,175.26,L
54,27,160.02,L
68,27,162.56,L
65,27,157.48,L
68,27,160.02,L
63,27,170.18,L
63,27,165.1,L
62,27,172.72,L
70,27,193.04,L
61,27,152.4,L
61,27,167.64,L
61,27,162.56,L
70,27,177.8,L
70,27,182.88,L
63,27,162.56,L
62,27,165.1,L
59,27,160.02,L
54,27,167.64,L
63,27,152.4,L
65,27,167.64,L
63,27,175.26,L
63,27,167.64,L
63,27,160.02,L
58,27,170.18,L
63,27,165.1,L
56,27,154.94,L
56,27,162.56,L
63,27,157.48,L
63,27,175.26,L
65,27,162.56,L
70,27,180.34,L
61,27,170.18,L
59,27,167.64,L
58,27,170.18,L
56,27,170.18,L
63,27,172.72,L
61,27,147.32,L
66,27,157.48,L
56,27,162.56,L
66,27,167.64,L
62,27,167.64,L
63,27,167.64,L
61,27,165.1,L
63,27,177.8,L
52,27,157.48,L
63,27,160.02,L
63,27,172.72,L
61,27,177.8,L
65,27,162.56,L
61,27,160.02,L
58,27,152.4,L
58,27,162.56,L
63,27,160.02,L
68,27,177.8,L
61,27,160.02,L
70,27,177.8,L
63,27,170.18,L
65,27,170.18,L
63,27,157.48,L
58,27,170.18,L
64,27,165.1,L
58,27,165.1,L
65,27,172.72,L
58,27,167.64,L
60,27,165.1,L
58,27,157.48,L
61,27,165.1,L
63,27,165.1,L
61,27,172.72,L
56,27,157.48,L
58,27,167.64,L
63,27,162.56,L
61,27,167.64,L
47,27,157.48,L
65,27,167.64,L
74,27,177.8,L
61,27,165.1,L
63,27,170.18,L
65,27,170.18,L
61,27,175.26,L
56,27,165.1,L
61,27,172.72,L
68,27,172.72,L
68,27,175.26,L
63,27,167.64,L
58,27,167.64,L
68,27,175.26,L
54,27,162.56,L
68,27,165.1,L
63,27,182.88,L
68,27,172.72,L
68,27,170.18,L
63,27,170.18,L
63,27,175.26,L
65,27,167.64,L
65,27,175.26,L
58,27,167.64,L
69,27,167.64,L
63,27,162.56,L
70,27,180.34,L
63,27,170.18,L
63,27,170.18,L
70,27,180.34,L
65,27,170.18,L
62,27,167.64,L
61,27,167.64,L
63,27,167.64,L
68,27,165.1,L
62,27,165.1,L
68,27,170.18,L
62,27,167.64,L
67,27,172.72,L
61,27,170.18,L
61,27,165.1,L
61,27,157.48,L
70,27,170.18,L
65,27,172.72,L
52,27,167.64,L
60,27,165.1,L
67,27,162.56,L
68,27,175.26,L
70,27,175.26,L
58,27,162.56,L
61,27,165.1,L
58,27,165.1,L
72,27,165.1,L
56,27,152.4,L
54,27,160.02,L
63,27,170.18,L
63,27,180.34,L
65,27,165.1,L
65,27,170.18,L
68,27,160.02,L
68,27,177.8,L
63,27,170.18,L
68,27,160.02,L
68,27,175.26,L
65,27,157.48,L
65,27,170.18,L
63,27,167.64,L
58,27,160.02,L
63,27,165.1,L
70,27,177.8,L
63,27,167.64,L
58,27,157.48,L
65,27,172.72,L
61,27,157.48,L
74,27,182.88,L
55,27,167.64,L
63,27,157.48,L
68,27,180.34,L
61,27,162.56,L
61,27,167.64,L
59,27,160.02,L
65,27,165.1,L
65,27,175.26,L
61,27,162.56,L
65,27,165.1,L
62,27,170.18,L
63,27,157.48,L
58,27,162.56,L
58,27,172.72,L
56,27,157.48,L
66,27,177.8,L
61,27,162.56,L
63,27,157.48,L
68,27,162.56,L
57,27,160.02,L
68,27,170.18,L
63,27,157.48,L
67,27,175.26,L
62,27,167.64,L
65,27,165.1,L
72,27,162.56,L
63,27,162.56,L
63,27,175.26,L
63,27,165.1,L
65,27,165.1,L
70,27,165.1,L
65,27,167.64,L
56,27,170.18,L
61,27,152.4,L
63,27,170.18,L
65,27,170.18,L
65,27,165.1,L
72,27,180.34,L
58,27,170.18,L
65,27,170.18,L
61,27,177.8,L
64,27,165.1,L
70,27,175.26,L
70,27,172.72,L
65,27,175.26,L
72,27,172.72,L
61,27,177.8,L
67,27,175.26,L
65,27,172.72,L
70,27,172.72,L
58,27,175.26,L
62,27,162.56,L
58,27,165.1,L
66,27,167.64,L
66,27,167.64,L
65,27,162.56,L
56,27,157.48,L
61,27,170.18,L
61,27,165.1,L
68,27,167.64,L
63,27,162.56,L
68,27,162.56,L
78,27,175.26,L
68,27,180.34,L
65,27,175.26,L
58,27,175.26,L
61,27,165.1,L
63,27,165.1,L
66,27,160.02,L
63,27,165.1,L
61,27,165.1,L
61,27,165.1,L
63,27,170.18,L
64,27,165.1,L
58,27,162.56,L
63,27,162.56,L
63,27,165.1,L
68,27,167.64,L
63,27,160.02,L
61,27,162.56,L
68,27,180.34,L
65,27,167.64,L
68,27,172.72,L
65,27,160.02,L
63,27,165.1,L
70,27,167.64,L
61,27,170.18,L
68,27,172.72,L
63,27,177.8,L
61,27,177.8,L
68,27,172.72,L
72,27,175.26,L
63,27,160.02,L
65,27,172.72,L
54,27,154.94,L
61,27,167.64,L
63,27,162.56,L
72,27,172.72,L
63,27,170.18,L
56,27,167.64,L
72,27,172.72,L
68,27,170.18,L
63,27,165.1,L
65,27,172.72,L
65,27,167.64,L
67,27,157.48,L
72,27,175.26,L
68,27,180.34,L
72,27,172.72,L
69,27,167.64,L
68,27,167.64,L
50,27,170.18,L
59,27,162.56,L
65,27,172.72,L
56,27,154.94,L
63,27,167.64,L
68,27,160.02,L
61,27,165.1,L
68,27,180.34,L
63,27,157.48,L
61,27,165.1,L
64,27,167.64,L
63,27,165.1,L
68,27,167.64,L
63,27,172.72,L
61,27,175.26,L
63,27,165.1,L
68,27,165.1,L
66,27,172.72,L
77,27,170.18,L
61,27,160.02,L
61,27,160.02,L
61,27,177.8,L
65,27,165.1,L
63,27,170.18,L
61,27,162.56,L
63,27,165.1,L
58,27,157.48,L
68,27,167.64,L
61,27,172.72,L
68,27,170.18,L
56,27,157.48,L
65,27,170.18,L
63,27,165.1,L
63,27,162.56,L
61,27,165.1,L
62,27,170.18,L
63,27,165.1,L
58,27,165.1,L
65,27,154.94,L
79,27,172.72,L
68,27,167.64,L
61,27,165.1,L
62,27,160.02,L
63,27,167.64,L
63,27,170.18,L
58,27,162.56,L
58,27,170.18,L
58,27,162.56,L
63,27,170.18,L
63,27,175.26,L
68,27,170.18,L
67,27,167.64,L
63,27,170.18,L
62,27,167.64,L
61,27,165.1,L
68,27,175.26,L
58,27,162.56,L
58,27,170.18,L
61,27,165.1,L
68,27,170.18,L
74,27,162.56,L
63,27,170.18,L
68,27,165.1,L
58,27,160.02,L
67,27,167.64,L
63,27,167.64,L
58,27,162.56,L
58,27,167.64,L
58,27,160.02,L
58,27,170.18,L
61,27,167.64,L
61,27,167.64,L
63,27,170.18,L
63,27,162.56,L
58,27,162.56,L
63,27,172.72,L
58,27,167.64,L
63,27,162.56,L
67,27,177.8,L
63,27,167.64,L
65,27,170.18,L
56,27,167.64,L
52,27,152.4,L
58,27,170.18,L
56,27,175.26,L
63,27,167.64,L
68,27,167.64,L
65,27,177.8,L
65,27,170.18,L
58,27,165.1,L
65,27,167.64,L
58,27,162.56,L
63,27,180.34,L
68,27,182.88,L
63,27,167.64,L
58,27,157.48,L
63,27,162.56,L
61,27,160.02,L
76,27,160.02,L
72,27,160.02,L
61,27,167.64,L
62,27,165.1,L
68,27,175.26,L
56,27,157.48,L
65,27,170.18,L
56,27,154.94,L
61,27,160.02,L
54,27,165.1,L
65,27,170.18,L
58,27,160.02,L
58,27,170.18,L
65,27,170.18,L
58,27,157.48,L
61,27,157.48,L
68,27,175.26,L
61,27,167.64,L
68,27,180.34,L
65,27,170.18,L
61,27,182.88,L
58,27,167.64,L
70,27,177.8,L
68,27,177.8,L
62,27,165.1,L
56,27,157.48,L
72,27,162.56,L
68,27,170.18,L
61,27,165.1,L
68,27,177.8,L
66,27,172.72,L
63,27,170.18,L
63,27,162.56,L
52,27,162.56,L
58,27,162.56,L
63,27,167.64,L
56,27,157.48,L
63,27,165.1,L
58,27,167.64,L
63,27,165.1,L
59,27,160.02,L
58,27,160.02,L
54,27,160.02,L
58,27,172.72,L
65,27,162.56,L
70,27,170.18,L
61,27,177.8,L
62,27,162.56,L
65,27,172.72,L
56,27,154.94,L
65,27,167.64,L
58,27,162.56,L
72,27,177.8,L
58,27,162.56,L
61,27,172.72,L
65,27,165.1,L
61,27,162.56,L
65,27,170.18,L
65,27,160.02,L
63,27,167.64,L
61,27,177.8,L
61,27,160.02,L
54,27,170.18,L
72,27,165.1,L
65,27,172.72,L
65,27,172.72,L
58,27,157.48,L
70,27,162.56,L
67,27,157.48,L
61,27,162.56,L
56,27,157.48,L
63,27,177.8,L
